Energy (in eV), backscattering yield of material CERS-NASCAP at incidence 0.0 degree
23330.0, 0.108268514
23340.0, 0.10826664
23350.0, 0.10826476
23360.0, 0.10826289
23370.0, 0.10826102
23380.0, 0.10825916
23390.0, 0.10825729
23400.0, 0.10825543
23410.0, 0.10825358
23420.0, 0.10825173
23430.0, 0.10824988
23440.0, 0.10824804
23450.0, 0.1082462
23460.0, 0.10824437
23470.0, 0.108242534
23480.0, 0.10824071
23490.0, 0.10823888
23500.0, 0.10823706
23510.0, 0.10823524
23520.0, 0.10823343
23530.0, 0.10823162
23540.0, 0.108229816
23550.0, 0.10822801
23560.0, 0.10822621
23570.0, 0.108224414
23580.0, 0.108222626
23590.0, 0.10822084
23600.0, 0.10821905
23610.0, 0.10821727
23620.0, 0.10821549
23630.0, 0.108213715
23640.0, 0.10821195
23650.0, 0.108210176
23660.0, 0.10820842
23670.0, 0.10820666
23680.0, 0.1082049
23690.0, 0.10820315
23700.0, 0.1082014
23710.0, 0.10819965
23720.0, 0.108197905
23730.0, 0.10819617
23740.0, 0.10819443
23750.0, 0.108192705
23760.0, 0.108190976
23770.0, 0.10818925
23780.0, 0.10818753
23790.0, 0.108185805
23800.0, 0.10818409
23810.0, 0.108182386
23820.0, 0.10818067
23830.0, 0.10817897
23840.0, 0.10817727
23850.0, 0.10817557
23860.0, 0.10817388
23870.0, 0.108172186
23880.0, 0.108170494
23890.0, 0.10816881
23900.0, 0.108167134
23910.0, 0.10816546
23920.0, 0.10816378
23930.0, 0.10816211
23940.0, 0.10816044
23950.0, 0.108158775
23960.0, 0.10815712
23970.0, 0.10815546
23980.0, 0.108153805
23990.0, 0.10815216
24000.0, 0.108150505
24010.0, 0.108148865
24020.0, 0.10814722
24030.0, 0.10814559
24040.0, 0.10814395
24050.0, 0.10814232
24060.0, 0.10814069
24070.0, 0.10813907
24080.0, 0.10813744
24090.0, 0.10813583
24100.0, 0.10813421
24110.0, 0.1081326
24120.0, 0.10813099
24130.0, 0.10812938
24140.0, 0.10812778
24150.0, 0.108126186
24160.0, 0.10812459
24170.0, 0.108123
24180.0, 0.10812141
24190.0, 0.10811982
24200.0, 0.108118236
24210.0, 0.10811666
24220.0, 0.108115084
24230.0, 0.108113505
24240.0, 0.10811194
24250.0, 0.10811037
24260.0, 0.1081088
24270.0, 0.10810725
24280.0, 0.10810569
24290.0, 0.10810413
24300.0, 0.10810258
24310.0, 0.10810103
24320.0, 0.10809949
24330.0, 0.10809795
24340.0, 0.108096406
24350.0, 0.10809487
24360.0, 0.108093336
24370.0, 0.10809181
24380.0, 0.10809028
24390.0, 0.108088754
24400.0, 0.108087234
24410.0, 0.108085714
24420.0, 0.1080842
24430.0, 0.10808269
24440.0, 0.108081184
24450.0, 0.10807967
24460.0, 0.108078174
24470.0, 0.10807667
24480.0, 0.10807518
24490.0, 0.10807368
24500.0, 0.10807219
24510.0, 0.1080707
24520.0, 0.10806922
24530.0, 0.108067736
24540.0, 0.10806626
24550.0, 0.10806478
24560.0, 0.10806331
24570.0, 0.108061835
24580.0, 0.108060375
24590.0, 0.10805891
24600.0, 0.10805745
24610.0, 0.10805599
24620.0, 0.10805453
24630.0, 0.10805308
24640.0, 0.10805163
24650.0, 0.10805018
24660.0, 0.10804874
24670.0, 0.1080473
24680.0, 0.10804586
24690.0, 0.10804442
24700.0, 0.10804299
24710.0, 0.10804156
24720.0, 0.10804014
24730.0, 0.108038716
24740.0, 0.10803729
24750.0, 0.10803587
24760.0, 0.10803446
24770.0, 0.108033046
24780.0, 0.10803164
24790.0, 0.10803023
24800.0, 0.10802882
24810.0, 0.10802742
24820.0, 0.10802603
24830.0, 0.10802463
24840.0, 0.10802323
24850.0, 0.10802185
24860.0, 0.10802046
24870.0, 0.10801908
24880.0, 0.10801769
24890.0, 0.10801631
24900.0, 0.10801494
24910.0, 0.10801356
24920.0, 0.10801219
24930.0, 0.10801083
24940.0, 0.108009465
24950.0, 0.1080081
24960.0, 0.10800674
24970.0, 0.10800538
24980.0, 0.108004026
24990.0, 0.10800268
25000.0, 0.10800133
25010.0, 0.10799998
25020.0, 0.10799864
25030.0, 0.1079973
25040.0, 0.10799596
25050.0, 0.10799462
25060.0, 0.10799329
25070.0, 0.107991956
25080.0, 0.10799063
25090.0, 0.107989304
25100.0, 0.107987985
25110.0, 0.107986666
25120.0, 0.10798535
25130.0, 0.107984036
25140.0, 0.107982725
25150.0, 0.10798141
25160.0, 0.10798011
25170.0, 0.107978806
25180.0, 0.1079775
25190.0, 0.107976206
25200.0, 0.10797491
25210.0, 0.10797361
25220.0, 0.107972324
25230.0, 0.107971035
25240.0, 0.107969746
25250.0, 0.107968464
25260.0, 0.10796718
25270.0, 0.10796591
25280.0, 0.107964635
25290.0, 0.10796336
25300.0, 0.10796209
25310.0, 0.10796082
25320.0, 0.10795955
25330.0, 0.107958294
25340.0, 0.107957035
25350.0, 0.107955776
25360.0, 0.10795452
25370.0, 0.107953265
25380.0, 0.10795201
25390.0, 0.10795077
25400.0, 0.107949525
25410.0, 0.10794828
25420.0, 0.107947044
25430.0, 0.1079458
25440.0, 0.10794457
25450.0, 0.10794333
25460.0, 0.107942104
25470.0, 0.107940875
25480.0, 0.10793965
25490.0, 0.10793843
25500.0, 0.10793721
25510.0, 0.10793599
25520.0, 0.10793477
25530.0, 0.10793356
25540.0, 0.10793235
25550.0, 0.107931145
25560.0, 0.10792994
25570.0, 0.10792873
25580.0, 0.10792753
25590.0, 0.10792633
25600.0, 0.10792513
25610.0, 0.10792394
25620.0, 0.10792275
25630.0, 0.10792156
25640.0, 0.10792037
25650.0, 0.10791919
25660.0, 0.10791801
25670.0, 0.107916825
25680.0, 0.10791565
25690.0, 0.10791448
25700.0, 0.1079133
25710.0, 0.10791213
25720.0, 0.10791096
25730.0, 0.1079098
25740.0, 0.10790864
25750.0, 0.107907474
25760.0, 0.10790631
25770.0, 0.10790516
25780.0, 0.107904
25790.0, 0.107902855
25800.0, 0.1079017
25810.0, 0.10790055
25820.0, 0.10789941
25830.0, 0.107898265
25840.0, 0.107897125
25850.0, 0.10789599
25860.0, 0.10789485
25870.0, 0.10789372
25880.0, 0.10789259
25890.0, 0.10789146
25900.0, 0.10789033
25910.0, 0.107889205
25920.0, 0.10788809
25930.0, 0.10788697
25940.0, 0.10788585
25950.0, 0.107884735
25960.0, 0.10788362
25970.0, 0.10788251
25980.0, 0.1078814
25990.0, 0.107880294
26000.0, 0.10787919
26010.0, 0.10787809
26020.0, 0.107876986
26030.0, 0.10787589
26040.0, 0.107874796
26050.0, 0.1078737
26060.0, 0.107872605
26070.0, 0.10787152
26080.0, 0.10787043
26090.0, 0.10786935
26100.0, 0.10786827
26110.0, 0.10786719
26120.0, 0.10786611
26130.0, 0.10786503
26140.0, 0.107863955
26150.0, 0.10786288
26160.0, 0.10786182
26170.0, 0.10786075
26180.0, 0.107859686
26190.0, 0.10785862
26200.0, 0.107857555
26210.0, 0.1078565
26220.0, 0.10785544
26230.0, 0.10785439
26240.0, 0.10785334
26250.0, 0.10785229
26260.0, 0.10785124
26270.0, 0.10785019
26280.0, 0.10784914
26290.0, 0.1078481
26300.0, 0.107847065
26310.0, 0.10784602
26320.0, 0.107844986
26330.0, 0.10784396
26340.0, 0.10784292
26350.0, 0.107841894
26360.0, 0.107840866
26370.0, 0.10783984
26380.0, 0.10783882
26390.0, 0.107837796
26400.0, 0.107836775
26410.0, 0.107835755
26420.0, 0.10783474
26430.0, 0.10783373
26440.0, 0.107832715
26450.0, 0.10783171
26460.0, 0.1078307
26470.0, 0.1078297
26480.0, 0.10782869
26490.0, 0.10782769
26500.0, 0.107826695
26510.0, 0.1078257
26520.0, 0.1078247
26530.0, 0.10782371
26540.0, 0.107822716
26550.0, 0.107821725
26560.0, 0.107820734
26570.0, 0.10781975
26580.0, 0.10781877
26590.0, 0.107817784
26600.0, 0.10781681
26610.0, 0.10781583
26620.0, 0.107814856
26630.0, 0.10781388
26640.0, 0.10781291
26650.0, 0.10781194
26660.0, 0.107810974
26670.0, 0.107810006
26680.0, 0.107809044
26690.0, 0.10780808
26700.0, 0.10780712
26710.0, 0.10780616
26720.0, 0.10780521
26730.0, 0.10780425
26740.0, 0.1078033
26750.0, 0.10780235
26760.0, 0.1078014
26770.0, 0.107800454
26780.0, 0.10779951
26790.0, 0.10779856
26800.0, 0.10779762
26810.0, 0.107796684
26820.0, 0.107795745
26830.0, 0.107794814
26840.0, 0.107793875
26850.0, 0.10779294
26860.0, 0.10779201
26870.0, 0.10779109
26880.0, 0.107790165
26890.0, 0.10778924
26900.0, 0.10778832
26910.0, 0.10778739
26920.0, 0.10778648
26930.0, 0.10778556
26940.0, 0.107784644
26950.0, 0.10778373
26960.0, 0.10778282
26970.0, 0.10778191
26980.0, 0.107781
26990.0, 0.10778009
27000.0, 0.10777919
27010.0, 0.10777829
27020.0, 0.10777739
27030.0, 0.107776485
27040.0, 0.10777559
27050.0, 0.1077747
27060.0, 0.1077738
27070.0, 0.10777291
27080.0, 0.10777202
27090.0, 0.107771136
27100.0, 0.10777025
27110.0, 0.10776936
27120.0, 0.10776848
27130.0, 0.1077676
27140.0, 0.10776672
27150.0, 0.10776584
27160.0, 0.10776497
27170.0, 0.107764095
27180.0, 0.10776322
27190.0, 0.10776235
27200.0, 0.10776148
27210.0, 0.107760616
27220.0, 0.10775975
27230.0, 0.10775889
27240.0, 0.10775802
27250.0, 0.107757166
27260.0, 0.1077563
27270.0, 0.107755445
27280.0, 0.107754596
27290.0, 0.10775374
27300.0, 0.10775289
27310.0, 0.10775204
27320.0, 0.10775119
27330.0, 0.10775034
27340.0, 0.1077495
27350.0, 0.10774866
27360.0, 0.107747816
27370.0, 0.10774697
27380.0, 0.10774614
27390.0, 0.1077453
27400.0, 0.10774446
27410.0, 0.107743636
27420.0, 0.1077428
27430.0, 0.107741974
27440.0, 0.10774114
27450.0, 0.10774032
27460.0, 0.10773949
27470.0, 0.107738666
27480.0, 0.10773785
27490.0, 0.10773703
27500.0, 0.10773621
27510.0, 0.107735395
27520.0, 0.107734576
27530.0, 0.107733764
27540.0, 0.10773295
27550.0, 0.10773215
27560.0, 0.107731335
27570.0, 0.10773053
27580.0, 0.107729726
27590.0, 0.10772892
27600.0, 0.107728116
27610.0, 0.10772732
27620.0, 0.10772652
27630.0, 0.107725725
27640.0, 0.10772493
27650.0, 0.10772413
27660.0, 0.10772334
27670.0, 0.10772255
27680.0, 0.10772176
27690.0, 0.10772097
27700.0, 0.10772019
27710.0, 0.1077194
27720.0, 0.10771862
27730.0, 0.107717834
27740.0, 0.10771706
27750.0, 0.10771628
27760.0, 0.1077155
27770.0, 0.10771473
27780.0, 0.10771395
27790.0, 0.10771318
27800.0, 0.10771241
27810.0, 0.10771164
27820.0, 0.107710876
27830.0, 0.10771011
27840.0, 0.10770934
27850.0, 0.10770858
27860.0, 0.10770782
27870.0, 0.10770706
27880.0, 0.1077063
27890.0, 0.10770554
27900.0, 0.10770479
27910.0, 0.107704036
27920.0, 0.10770328
27930.0, 0.10770253
27940.0, 0.107701786
27950.0, 0.10770103
27960.0, 0.10770029
27970.0, 0.10769954
27980.0, 0.1076988
27990.0, 0.10769806
28000.0, 0.107697316
28010.0, 0.10769658
28020.0, 0.10769584
28030.0, 0.10769511
28040.0, 0.10769437
28050.0, 0.10769364
28060.0, 0.107692905
28070.0, 0.107692175
28080.0, 0.10769145
28090.0, 0.10769072
28100.0, 0.10769
28110.0, 0.10768927
28120.0, 0.107688546
28130.0, 0.10768783
28140.0, 0.10768711
28150.0, 0.10768639
28160.0, 0.10768567
28170.0, 0.107684955
28180.0, 0.10768424
28190.0, 0.10768353
28200.0, 0.10768282
28210.0, 0.10768211
28220.0, 0.1076814
28230.0, 0.10768069
28240.0, 0.107679985
28250.0, 0.107679285
28260.0, 0.107678585
28270.0, 0.10767788
28280.0, 0.10767718
28290.0, 0.10767648
28300.0, 0.10767578
28310.0, 0.10767509
28320.0, 0.1076744
28330.0, 0.107673705
28340.0, 0.10767301
28350.0, 0.10767232
28360.0, 0.10767163
28370.0, 0.10767094
28380.0, 0.107670255
28390.0, 0.10766957
28400.0, 0.10766889
28410.0, 0.107668206
28420.0, 0.10766753
28430.0, 0.10766685
28440.0, 0.10766617
28450.0, 0.107665494
28460.0, 0.107664816
28470.0, 0.107664146
28480.0, 0.10766347
28490.0, 0.1076628
28500.0, 0.10766213
28510.0, 0.10766146
28520.0, 0.10766079
28530.0, 0.10766013
28540.0, 0.10765947
28550.0, 0.1076588
28560.0, 0.10765814
28570.0, 0.10765748
28580.0, 0.10765682
28590.0, 0.10765616
28600.0, 0.1076555
28610.0, 0.10765485
28620.0, 0.10765419
28630.0, 0.10765354
28640.0, 0.10765289
28650.0, 0.10765224
28660.0, 0.10765159
28670.0, 0.10765094
28680.0, 0.107650295
28690.0, 0.107649654
28700.0, 0.107649006
28710.0, 0.107648365
28720.0, 0.107647724
28730.0, 0.10764708
28740.0, 0.10764645
28750.0, 0.10764581
28760.0, 0.10764518
28770.0, 0.10764454
28780.0, 0.10764391
28790.0, 0.10764328
28800.0, 0.10764264
28810.0, 0.10764202
28820.0, 0.107641384
28830.0, 0.10764076
28840.0, 0.10764013
28850.0, 0.10763951
28860.0, 0.10763889
28870.0, 0.10763826
28880.0, 0.107637644
28890.0, 0.107637025
28900.0, 0.10763641
28910.0, 0.10763579
28920.0, 0.10763517
28930.0, 0.10763456
28940.0, 0.10763394
28950.0, 0.10763333
28960.0, 0.10763272
28970.0, 0.10763211
28980.0, 0.107631505
28990.0, 0.10763089
29000.0, 0.10763029
29010.0, 0.10762969
29020.0, 0.10762908
29030.0, 0.10762848
29040.0, 0.107627876
29050.0, 0.10762727
29060.0, 0.10762668
29070.0, 0.10762608
29080.0, 0.107625484
29090.0, 0.10762489
29100.0, 0.10762429
29110.0, 0.107623704
29120.0, 0.10762311
29130.0, 0.10762252
29140.0, 0.10762193
29150.0, 0.10762134
29160.0, 0.10762075
29170.0, 0.107620165
29180.0, 0.10761958
29190.0, 0.107619
29200.0, 0.107618414
29210.0, 0.10761783
29220.0, 0.10761726
29230.0, 0.10761668
29240.0, 0.1076161
29250.0, 0.10761552
29260.0, 0.10761495
29270.0, 0.107614376
29280.0, 0.1076138
29290.0, 0.10761323
29300.0, 0.107612655
29310.0, 0.10761209
29320.0, 0.10761152
29330.0, 0.10761095
29340.0, 0.10761038
29350.0, 0.10760982
29360.0, 0.10760926
29370.0, 0.10760869
29380.0, 0.10760813
29390.0, 0.10760757
29400.0, 0.107607014
29410.0, 0.107606456
29420.0, 0.1076059
29430.0, 0.10760534
29440.0, 0.10760479
29450.0, 0.10760423
29460.0, 0.10760368
29470.0, 0.107603125
29480.0, 0.107602574
29490.0, 0.10760202
29500.0, 0.10760148
29510.0, 0.10760093
29520.0, 0.10760038
29530.0, 0.10759984
29540.0, 0.107599296
29550.0, 0.10759875
29560.0, 0.10759821
29570.0, 0.10759767
29580.0, 0.10759713
29590.0, 0.10759659
29600.0, 0.107596055
29610.0, 0.10759552
29620.0, 0.10759498
29630.0, 0.107594445
29640.0, 0.10759392
29650.0, 0.10759338
29660.0, 0.10759285
29670.0, 0.10759232
29680.0, 0.10759179
29690.0, 0.107591264
29700.0, 0.107590735
29710.0, 0.107590206
29720.0, 0.107589684
29730.0, 0.10758916
29740.0, 0.10758864
29750.0, 0.10758812
29760.0, 0.1075876
29770.0, 0.10758708
29780.0, 0.107586555
29790.0, 0.10758604
29800.0, 0.10758553
29810.0, 0.107585005
29820.0, 0.10758449
29830.0, 0.10758398
29840.0, 0.10758347
29850.0, 0.10758296
29860.0, 0.10758245
29870.0, 0.107581936
29880.0, 0.10758143
29890.0, 0.10758092
29900.0, 0.107580416
29910.0, 0.10757991
29920.0, 0.1075794
29930.0, 0.1075789
29940.0, 0.1075784
29950.0, 0.1075779
29960.0, 0.1075774
29970.0, 0.1075769
29980.0, 0.1075764
29990.0, 0.1075759
30000.0, 0.10757541
