Energy (in eV), backscattering yield of material CERS-NASCAP at incidence 80.0 degree
23420.0, 0.6797222
23430.0, 0.67972016
23440.0, 0.67971814
23450.0, 0.67971617
23460.0, 0.67971414
23470.0, 0.6797122
23480.0, 0.67971015
23490.0, 0.6797082
23500.0, 0.67970616
23510.0, 0.6797042
23520.0, 0.6797022
23530.0, 0.67970026
23540.0, 0.6796983
23550.0, 0.6796963
23560.0, 0.67969435
23570.0, 0.6796924
23580.0, 0.6796904
23590.0, 0.6796885
23600.0, 0.67968655
23610.0, 0.6796846
23620.0, 0.6796827
23630.0, 0.6796807
23640.0, 0.6796788
23650.0, 0.6796769
23660.0, 0.6796749
23670.0, 0.679673
23680.0, 0.6796711
23690.0, 0.6796692
23700.0, 0.6796673
23710.0, 0.6796654
23720.0, 0.6796635
23730.0, 0.6796616
23740.0, 0.67965966
23750.0, 0.6796578
23760.0, 0.6796559
23770.0, 0.67965406
23780.0, 0.67965215
23790.0, 0.6796503
23800.0, 0.6796484
23810.0, 0.67964655
23820.0, 0.6796447
23830.0, 0.67964286
23840.0, 0.67964095
23850.0, 0.6796391
23860.0, 0.67963725
23870.0, 0.6796354
23880.0, 0.67963356
23890.0, 0.67963177
23900.0, 0.6796299
23910.0, 0.6796281
23920.0, 0.6796262
23930.0, 0.67962444
23940.0, 0.6796226
23950.0, 0.6796208
23960.0, 0.679619
23970.0, 0.67961717
23980.0, 0.6796154
23990.0, 0.6796136
24000.0, 0.67961174
24010.0, 0.67960995
24020.0, 0.67960817
24030.0, 0.6796064
24040.0, 0.6796046
24050.0, 0.6796028
24060.0, 0.6796011
24070.0, 0.6795993
24080.0, 0.6795975
24090.0, 0.67959577
24100.0, 0.679594
24110.0, 0.67959225
24120.0, 0.67959046
24130.0, 0.67958874
24140.0, 0.67958695
24150.0, 0.6795852
24160.0, 0.6795835
24170.0, 0.67958176
24180.0, 0.67958003
24190.0, 0.6795783
24200.0, 0.6795766
24210.0, 0.67957485
24220.0, 0.6795731
24230.0, 0.6795714
24240.0, 0.67956966
24250.0, 0.67956793
24260.0, 0.67956626
24270.0, 0.67956454
24280.0, 0.67956287
24290.0, 0.67956114
24300.0, 0.67955947
24310.0, 0.6795578
24320.0, 0.6795561
24330.0, 0.6795544
24340.0, 0.67955273
24350.0, 0.67955106
24360.0, 0.6795494
24370.0, 0.6795477
24380.0, 0.67954606
24390.0, 0.6795444
24400.0, 0.6795427
24410.0, 0.67954105
24420.0, 0.6795394
24430.0, 0.6795378
24440.0, 0.6795361
24450.0, 0.67953444
24460.0, 0.6795328
24470.0, 0.67953116
24480.0, 0.67952955
24490.0, 0.67952794
24500.0, 0.67952627
24510.0, 0.67952466
24520.0, 0.67952305
24530.0, 0.67952144
24540.0, 0.67951983
24550.0, 0.67951816
24560.0, 0.6795166
24570.0, 0.679515
24580.0, 0.6795134
24590.0, 0.6795118
24600.0, 0.6795102
24610.0, 0.67950857
24620.0, 0.679507
24630.0, 0.6795054
24640.0, 0.67950386
24650.0, 0.67950225
24660.0, 0.6795007
24670.0, 0.6794991
24680.0, 0.67949754
24690.0, 0.679496
24700.0, 0.6794944
24710.0, 0.67949283
24720.0, 0.6794913
24730.0, 0.67948973
24740.0, 0.6794882
24750.0, 0.67948663
24760.0, 0.6794851
24770.0, 0.67948353
24780.0, 0.679482
24790.0, 0.67948043
24800.0, 0.67947894
24810.0, 0.6794774
24820.0, 0.67947584
24830.0, 0.67947435
24840.0, 0.6794728
24850.0, 0.6794713
24860.0, 0.67946976
24870.0, 0.6794683
24880.0, 0.6794668
24890.0, 0.67946523
24900.0, 0.67946374
24910.0, 0.67946225
24920.0, 0.67946076
24930.0, 0.6794593
24940.0, 0.6794578
24950.0, 0.6794563
24960.0, 0.6794548
24970.0, 0.6794533
24980.0, 0.6794518
24990.0, 0.6794504
25000.0, 0.6794489
25010.0, 0.6794474
25020.0, 0.679446
25030.0, 0.6794445
25040.0, 0.679443
25050.0, 0.6794416
25060.0, 0.6794401
25070.0, 0.67943865
25080.0, 0.6794372
25090.0, 0.67943573
25100.0, 0.6794343
25110.0, 0.67943287
25120.0, 0.67943144
25130.0, 0.67943
25140.0, 0.6794286
25150.0, 0.67942715
25160.0, 0.6794257
25170.0, 0.6794243
25180.0, 0.67942286
25190.0, 0.6794214
25200.0, 0.67942005
25210.0, 0.6794186
25220.0, 0.6794172
25230.0, 0.6794158
25240.0, 0.6794144
25250.0, 0.67941296
25260.0, 0.6794116
25270.0, 0.6794102
25280.0, 0.6794088
25290.0, 0.6794074
25300.0, 0.67940605
25310.0, 0.6794046
25320.0, 0.67940325
25330.0, 0.6794019
25340.0, 0.6794005
25350.0, 0.67939913
25360.0, 0.67939776
25370.0, 0.6793964
25380.0, 0.679395
25390.0, 0.67939365
25400.0, 0.6793923
25410.0, 0.6793909
25420.0, 0.6793896
25430.0, 0.6793882
25440.0, 0.67938685
25450.0, 0.67938554
25460.0, 0.6793842
25470.0, 0.67938286
25480.0, 0.6793815
25490.0, 0.6793802
25500.0, 0.6793788
25510.0, 0.6793775
25520.0, 0.6793762
25530.0, 0.6793748
25540.0, 0.6793735
25550.0, 0.6793722
25560.0, 0.6793709
25570.0, 0.67936957
25580.0, 0.67936826
25590.0, 0.67936695
25600.0, 0.67936563
25610.0, 0.6793643
25620.0, 0.679363
25630.0, 0.6793617
25640.0, 0.67936045
25650.0, 0.67935914
25660.0, 0.6793578
25670.0, 0.6793566
25680.0, 0.67935526
25690.0, 0.67935395
25700.0, 0.6793527
25710.0, 0.6793514
25720.0, 0.67935014
25730.0, 0.6793489
25740.0, 0.6793476
25750.0, 0.6793463
25760.0, 0.6793451
25770.0, 0.6793438
25780.0, 0.6793425
25790.0, 0.67934126
25800.0, 0.67934
25810.0, 0.67933875
25820.0, 0.6793375
25830.0, 0.67933625
25840.0, 0.679335
25850.0, 0.67933375
25860.0, 0.67933255
25870.0, 0.6793313
25880.0, 0.67933005
25890.0, 0.6793288
25900.0, 0.6793276
25910.0, 0.67932636
25920.0, 0.6793251
25930.0, 0.6793239
25940.0, 0.67932266
25950.0, 0.67932147
25960.0, 0.6793202
25970.0, 0.679319
25980.0, 0.67931783
25990.0, 0.6793166
26000.0, 0.6793154
26010.0, 0.6793142
26020.0, 0.679313
26030.0, 0.6793118
26040.0, 0.6793106
26050.0, 0.6793094
26060.0, 0.6793082
26070.0, 0.679307
26080.0, 0.67930585
26090.0, 0.67930466
26100.0, 0.67930347
26110.0, 0.6793023
26120.0, 0.6793011
26130.0, 0.6792999
26140.0, 0.67929876
26150.0, 0.67929757
26160.0, 0.6792964
26170.0, 0.67929524
26180.0, 0.67929405
26190.0, 0.6792929
26200.0, 0.6792917
26210.0, 0.6792906
26220.0, 0.6792894
26230.0, 0.67928827
26240.0, 0.67928714
26250.0, 0.679286
26260.0, 0.6792848
26270.0, 0.6792837
26280.0, 0.67928255
26290.0, 0.6792814
26300.0, 0.6792803
26310.0, 0.67927915
26320.0, 0.679278
26330.0, 0.6792769
26340.0, 0.67927575
26350.0, 0.6792746
26360.0, 0.6792735
26370.0, 0.67927235
26380.0, 0.6792712
26390.0, 0.67927015
26400.0, 0.679269
26410.0, 0.6792679
26420.0, 0.6792668
26430.0, 0.6792657
26440.0, 0.67926455
26450.0, 0.6792635
26460.0, 0.6792624
26470.0, 0.67926127
26480.0, 0.6792602
26490.0, 0.67925906
26500.0, 0.679258
26510.0, 0.6792569
26520.0, 0.6792558
26530.0, 0.6792547
26540.0, 0.67925364
26550.0, 0.67925256
26560.0, 0.6792515
26570.0, 0.6792504
26580.0, 0.6792493
26590.0, 0.6792482
26600.0, 0.6792472
26610.0, 0.6792461
26620.0, 0.67924505
26630.0, 0.679244
26640.0, 0.6792429
26650.0, 0.67924184
26660.0, 0.67924076
26670.0, 0.67923975
26680.0, 0.6792387
26690.0, 0.6792376
26700.0, 0.6792366
26710.0, 0.6792355
26720.0, 0.6792345
26730.0, 0.67923343
26740.0, 0.6792324
26750.0, 0.67923135
26760.0, 0.67923033
26770.0, 0.67922926
26780.0, 0.67922825
26790.0, 0.67922723
26800.0, 0.67922616
26810.0, 0.67922515
26820.0, 0.67922413
26830.0, 0.6792231
26840.0, 0.6792221
26850.0, 0.67922103
26860.0, 0.67922
26870.0, 0.679219
26880.0, 0.679218
26890.0, 0.67921704
26900.0, 0.679216
26910.0, 0.679215
26920.0, 0.679214
26930.0, 0.679213
26940.0, 0.679212
26950.0, 0.67921096
26960.0, 0.67921
26970.0, 0.679209
26980.0, 0.679208
26990.0, 0.679207
27000.0, 0.679206
27010.0, 0.679205
27020.0, 0.67920405
27030.0, 0.67920303
27040.0, 0.6792021
27050.0, 0.6792011
27060.0, 0.6792001
27070.0, 0.67919916
27080.0, 0.67919815
27090.0, 0.6791972
27100.0, 0.67919624
27110.0, 0.6791953
27120.0, 0.6791943
27130.0, 0.6791933
27140.0, 0.67919236
27150.0, 0.6791914
27160.0, 0.67919046
27170.0, 0.6791895
27180.0, 0.67918855
27190.0, 0.6791876
27200.0, 0.67918664
27210.0, 0.6791857
27220.0, 0.67918473
27230.0, 0.6791838
27240.0, 0.6791828
27250.0, 0.67918193
27260.0, 0.679181
27270.0, 0.67918
27280.0, 0.6791791
27290.0, 0.6791782
27300.0, 0.6791772
27310.0, 0.6791763
27320.0, 0.6791754
27330.0, 0.6791744
27340.0, 0.6791735
27350.0, 0.6791726
27360.0, 0.6791717
27370.0, 0.6791707
27380.0, 0.67916983
27390.0, 0.67916894
27400.0, 0.679168
27410.0, 0.6791671
27420.0, 0.6791662
27430.0, 0.6791653
27440.0, 0.67916435
27450.0, 0.67916346
27460.0, 0.67916256
27470.0, 0.67916167
27480.0, 0.6791608
27490.0, 0.6791599
27500.0, 0.679159
27510.0, 0.6791581
27520.0, 0.6791572
27530.0, 0.6791563
27540.0, 0.6791554
27550.0, 0.6791545
27560.0, 0.6791536
27570.0, 0.6791527
27580.0, 0.6791519
27590.0, 0.679151
27600.0, 0.6791501
27610.0, 0.6791492
27620.0, 0.6791484
27630.0, 0.6791475
27640.0, 0.67914665
27650.0, 0.67914575
27660.0, 0.67914486
27670.0, 0.679144
27680.0, 0.67914313
27690.0, 0.6791423
27700.0, 0.67914146
27710.0, 0.67914057
27720.0, 0.67913973
27730.0, 0.67913884
27740.0, 0.679138
27750.0, 0.6791372
27760.0, 0.6791363
27770.0, 0.67913544
27780.0, 0.6791346
27790.0, 0.6791338
27800.0, 0.67913294
27810.0, 0.6791321
27820.0, 0.6791312
27830.0, 0.6791304
27840.0, 0.67912954
27850.0, 0.6791287
27860.0, 0.6791279
27870.0, 0.67912704
27880.0, 0.6791262
27890.0, 0.67912537
27900.0, 0.6791246
27910.0, 0.67912376
27920.0, 0.6791229
27930.0, 0.6791221
27940.0, 0.67912126
27950.0, 0.6791205
27960.0, 0.67911965
27970.0, 0.6791188
27980.0, 0.67911804
27990.0, 0.6791172
28000.0, 0.67911637
28010.0, 0.6791156
28020.0, 0.67911476
28030.0, 0.679114
28040.0, 0.67911315
28050.0, 0.6791124
28060.0, 0.67911154
28070.0, 0.67911077
28080.0, 0.67911
28090.0, 0.67910916
28100.0, 0.6791084
28110.0, 0.6791076
28120.0, 0.6791068
28130.0, 0.679106
28140.0, 0.6791052
28150.0, 0.67910445
28160.0, 0.6791036
28170.0, 0.67910284
28180.0, 0.67910206
28190.0, 0.6791013
28200.0, 0.6791005
28210.0, 0.67909974
28220.0, 0.67909896
28230.0, 0.6790982
28240.0, 0.6790974
28250.0, 0.67909664
28260.0, 0.67909586
28270.0, 0.6790951
28280.0, 0.6790943
28290.0, 0.6790936
28300.0, 0.6790928
28310.0, 0.67909205
28320.0, 0.6790913
28330.0, 0.67909056
28340.0, 0.6790898
28350.0, 0.679089
28360.0, 0.6790883
28370.0, 0.6790875
28380.0, 0.67908674
28390.0, 0.679086
28400.0, 0.67908525
28410.0, 0.67908454
28420.0, 0.67908376
28430.0, 0.67908305
28440.0, 0.6790823
28450.0, 0.67908156
28460.0, 0.6790808
28470.0, 0.67908007
28480.0, 0.6790793
28490.0, 0.6790786
28500.0, 0.67907786
28510.0, 0.67907715
28520.0, 0.6790764
28530.0, 0.67907566
28540.0, 0.67907494
28550.0, 0.6790742
28560.0, 0.6790735
28570.0, 0.67907274
28580.0, 0.679072
28590.0, 0.6790713
28600.0, 0.6790706
28610.0, 0.6790699
28620.0, 0.67906916
28630.0, 0.67906845
28640.0, 0.67906773
28650.0, 0.679067
28660.0, 0.6790663
28670.0, 0.6790656
28680.0, 0.67906487
28690.0, 0.6790642
28700.0, 0.6790635
28710.0, 0.6790628
28720.0, 0.67906207
28730.0, 0.67906135
28740.0, 0.6790607
28750.0, 0.67906
28760.0, 0.67905927
28770.0, 0.6790586
28780.0, 0.6790579
28790.0, 0.6790572
28800.0, 0.6790565
28810.0, 0.6790558
28820.0, 0.67905515
28830.0, 0.67905444
28840.0, 0.6790538
28850.0, 0.67905307
28860.0, 0.6790524
28870.0, 0.6790517
28880.0, 0.67905104
28890.0, 0.6790504
28900.0, 0.6790497
28910.0, 0.679049
28920.0, 0.6790483
28930.0, 0.67904764
28940.0, 0.679047
28950.0, 0.67904633
28960.0, 0.6790456
28970.0, 0.67904496
28980.0, 0.6790443
28990.0, 0.67904365
29000.0, 0.679043
29010.0, 0.67904234
29020.0, 0.6790417
29030.0, 0.67904097
29040.0, 0.6790403
29050.0, 0.67903966
29060.0, 0.679039
29070.0, 0.67903835
29080.0, 0.6790377
29090.0, 0.67903703
29100.0, 0.6790364
29110.0, 0.6790358
29120.0, 0.6790351
29130.0, 0.6790345
29140.0, 0.6790338
29150.0, 0.67903316
29160.0, 0.6790325
29170.0, 0.6790319
29180.0, 0.67903125
29190.0, 0.6790306
29200.0, 0.67902994
29210.0, 0.67902935
29220.0, 0.6790287
29230.0, 0.6790281
29240.0, 0.67902744
29250.0, 0.6790268
29260.0, 0.6790262
29270.0, 0.67902553
29280.0, 0.67902493
29290.0, 0.6790243
29300.0, 0.6790237
29310.0, 0.679023
29320.0, 0.67902243
29330.0, 0.6790218
29340.0, 0.6790212
29350.0, 0.6790206
29360.0, 0.6790199
29370.0, 0.67901933
29380.0, 0.6790187
29390.0, 0.6790181
29400.0, 0.6790175
29410.0, 0.6790169
29420.0, 0.67901623
29430.0, 0.67901564
29440.0, 0.67901504
29450.0, 0.67901444
29460.0, 0.67901385
29470.0, 0.6790132
29480.0, 0.6790126
29490.0, 0.679012
29500.0, 0.6790114
29510.0, 0.6790108
29520.0, 0.6790102
29530.0, 0.6790096
29540.0, 0.679009
29550.0, 0.6790084
29560.0, 0.6790078
29570.0, 0.67900723
29580.0, 0.67900664
29590.0, 0.67900604
29600.0, 0.67900544
29610.0, 0.6790049
29620.0, 0.6790043
29630.0, 0.6790037
29640.0, 0.6790031
29650.0, 0.6790025
29660.0, 0.6790019
29670.0, 0.6790014
29680.0, 0.6790008
29690.0, 0.6790002
29700.0, 0.67899966
29710.0, 0.67899907
29720.0, 0.6789985
29730.0, 0.67899793
29740.0, 0.67899734
29750.0, 0.6789968
29760.0, 0.6789962
29770.0, 0.6789956
29780.0, 0.6789951
29790.0, 0.6789945
29800.0, 0.67899394
29810.0, 0.67899334
29820.0, 0.6789928
29830.0, 0.6789922
29840.0, 0.6789917
29850.0, 0.67899114
29860.0, 0.67899054
29870.0, 0.67899
29880.0, 0.6789894
29890.0, 0.6789889
29900.0, 0.67898834
29910.0, 0.6789878
29920.0, 0.6789872
29930.0, 0.67898667
29940.0, 0.67898613
29950.0, 0.6789856
29960.0, 0.678985
29970.0, 0.67898446
29980.0, 0.6789839
29990.0, 0.6789834
30000.0, 0.67898285
