#    time,   allPop,  allPop,  allPop,  allPop,  allPop,  allPop,  allPop,  allPop,  allPop, ions1, ions1, ions1, ions1, ions1, ions1, ions1, ions1, ions1, elec1, elec1, elec1, elec1, elec1, elec1, elec1, elec1, elec1, ions2, ions2, ions2, ions2, ions2, ions2, ions2, ions2, ions2, elec2, elec2, elec2, elec2, elec2, elec2, elec2, elec2, elec2, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, 
#        ,   allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7, 
457.58667, -0.0020352146, -2.3092274E-4, -3.173449E-5, -5.5842966E-6, -2.1445681E-5, -5.1465657E-5, -0.0014607445, -2.0248511E-4, -3.0832158E-5, 3.5063407E-5, 4.003095E-6, 1.6623535E-6, 3.0019277E-7, 5.206117E-7, 2.5248562E-6, 8.854085E-6, 1.5740905E-5, 1.4573111E-6, -5.0584467E-11, -1.6598985E-13, -1.9994823E-15, -3.226613E-17, -6.409983E-15, -3.223321E-15, -4.835042E-11, -1.1189302E-17, -2.0563792E-12, 3.046065E-5, 3.4551529E-6, 1.3869859E-6, 2.3339295E-7, 4.787042E-7, 2.17296E-6, 1.0095943E-5, 1.1464471E-5, 1.173039E-6, -7.214473E-4, -8.617421E-5, -3.43202E-5, -5.967806E-6, -1.3895716E-5, -5.532687E-5, -2.759015E-4, -2.2276104E-4, -2.709997E-5, -0.0010516123, -1.2818795E-4, -3.262016E-9, 0.0, -5.7914094E-6, -5.4231464E-7, -9.1257074E-4, 0.0, -4.5166657E-6, -2.7302917E-4, -9.015392E-6, -1.8547536E-7, -7.896847E-8, -7.0502335E-7, -1.7905572E-17, -2.6241568E-4, -1.2177435E-7, -5.0686685E-7, -1.1603106E-5, -4.9972596E-6, 0.0, -5.4281834E-20, -4.2085128E-16, 0.0, -3.1219393E-12, -6.605843E-6, -3.1181705E-17, -4.3046773E-5, -1.0006193E-5, -2.7489122E-7, -7.110806E-8, -2.0528503E-6, -2.9429484E-7, -2.8806591E-5, -2.0183937E-7, -1.3390031E-6, 
468.32144, -0.0021908158, -2.3144219E-4, -3.1675496E-5, -5.5183414E-6, -2.1879185E-5, -5.155563E-5, -0.0016221313, -1.9499748E-4, -3.161627E-5, 3.5351095E-5, 3.9075994E-6, 1.6764478E-6, 3.2019597E-7, 5.05996E-7, 2.5125746E-6, 8.947928E-6, 1.604875E-5, 1.4316026E-6, -5.2043675E-11, -1.4814991E-13, -1.7436272E-15, -2.7689052E-17, -5.8651848E-15, -2.8108636E-15, -4.9573994E-11, -8.878378E-18, -2.311075E-12, 3.0500169E-5, 3.4530683E-6, 1.3868283E-6, 2.2800933E-7, 4.683333E-7, 2.170667E-6, 1.00821835E-5, 1.1544877E-5, 1.1661994E-6, -7.201032E-4, -8.593133E-5, -3.4251916E-5, -5.954502E-6, -1.387316E-5, -5.5216777E-5, -2.758633E-4, -2.2197091E-4, -2.7041257E-5, -0.0011918965, -1.3234353E-4, -4.9985736E-9, 0.0, -5.9699664E-6, -5.744034E-7, -0.0010478004, 0.0, -5.2032324E-6, -2.950964E-4, -8.904591E-6, -1.097306E-7, -7.850838E-8, -7.1168785E-7, -2.2867104E-8, -2.844012E-4, -3.3324847E-7, -5.345243E-7, -2.9501393E-12, -3.0827147E-14, -4.8253392E-17, 0.0, -1.7042868E-16, -4.91329E-19, -2.9189919E-12, 0.0, -1.00805265E-16, -4.957098E-5, -1.1623414E-5, -3.7212442E-7, -3.3536455E-8, -2.2986997E-6, -4.2482728E-7, -3.3096356E-5, -2.869631E-7, -1.4350554E-6, 
479.4181, -0.0020670819, -2.2865721E-4, -3.1456886E-5, -1.4361035E-5, -2.1379008E-5, -5.5904766E-5, -0.0014911613, -1.9351921E-4, -3.06423E-5, 3.5859684E-5, 4.033012E-6, 1.6634676E-6, 3.038667E-7, 5.1531737E-7, 2.5509155E-6, 9.186751E-6, 1.6107795E-5, 1.4985571E-6, -4.015502E-11, -1.1401421E-13, -1.2557388E-15, -1.9824492E-17, -4.3584347E-15, -2.024349E-15, -3.8199076E-11, -5.8808534E-18, -1.8342717E-12, 3.053364E-5, 3.4669333E-6, 1.4060141E-6, 2.4227026E-7, 4.812123E-7, 2.166664E-6, 1.0057368E-5, 1.153309E-5, 1.1800838E-6, -7.167816E-4, -8.556309E-5, -3.408877E-5, -5.9256754E-6, -1.3811764E-5, -5.495379E-5, -2.7484953E-4, -2.2068468E-4, -2.6904274E-5, -0.0010728121, -1.304256E-4, -3.0642995E-9, 0.0, -5.8661044E-6, -5.008027E-7, -9.3140063E-4, 0.0, -4.6159903E-6, -2.8617648E-4, -9.202953E-6, -1.278394E-7, -7.8249066E-8, -6.810443E-7, -1.321766E-17, -2.753256E-4, -2.7715674E-7, -4.836317E-7, -1.3612313E-5, -1.03629755E-14, -1.1525872E-17, -8.86585E-6, -3.447419E-17, -4.7464596E-6, -3.0171922E-12, 0.0, -1.9359176E-18, -4.409236E-5, -1.0965502E-5, -3.066989E-7, -3.7396852E-8, -2.0166253E-6, -4.2128966E-7, -2.8829527E-5, -1.9827716E-7, -1.3170468E-6, 
493.498, -0.0021876942, -2.2790719E-4, -3.126683E-5, -5.474957E-6, -2.154142E-5, -5.1324772E-5, -0.0016261016, -1.9257302E-4, -3.150481E-5, 3.6106616E-5, 4.1519374E-6, 1.685242E-6, 3.1522396E-7, 5.433171E-7, 2.566356E-6, 9.17569E-6, 1.6203285E-5, 1.4655624E-6, -3.975962E-11, -1.0173571E-13, -1.1137583E-15, -1.6428143E-17, -3.9461342E-15, -1.7954653E-15, -3.7873454E-11, -4.8692653E-18, -1.7775533E-12, 3.0612864E-5, 3.4894083E-6, 1.3928693E-6, 2.3452576E-7, 4.845017E-7, 2.1731398E-6, 1.0075828E-5, 1.15781995E-5, 1.1843932E-6, -7.1564707E-4, -8.539855E-5, -3.402933E-5, -5.877216E-6, -1.3793887E-5, -5.4857963E-5, -2.7475433E-4, -2.2008164E-4, -2.685415E-5, -0.0011843097, -1.3020336E-4, -4.764965E-9, 0.0, -5.8289434E-6, -5.70433E-7, -0.0010421154, 0.0, -5.58691E-6, -3.0573225E-4, -8.648988E-6, -1.5399698E-7, -7.79545E-8, -6.821916E-7, -1.2128041E-7, -2.9543543E-4, -1.07706846E-7, -5.0470555E-7, -2.4706303E-12, -2.6741518E-15, -1.863747E-15, 0.0, -4.9112046E-17, 0.0, -2.466043E-12, -5.2002696E-20, -1.1337133E-19, -4.872486E-5, -1.1297615E-5, -1.5684512E-7, -6.953593E-8, -2.2642178E-6, -5.145965E-7, -3.3047916E-5, -1.6514282E-7, -1.2089971E-6, 
508.62622, -0.002005512, -2.2856348E-4, -3.1110972E-5, -5.403319E-6, -2.1614062E-5, -5.063787E-5, -0.0014464441, -1.9107603E-4, -3.0662424E-5, 3.6441612E-5, 4.1733438E-6, 1.7350708E-6, 3.4220344E-7, 5.372578E-7, 2.5734764E-6, 9.393365E-6, 1.6158558E-5, 1.528334E-6, -2.9365527E-11, -7.900081E-14, -7.454875E-16, -7.6008055E-18, -2.9497302E-15, -1.2017843E-15, -2.8105893E-11, -3.0013502E-18, -1.1757247E-12, 3.080461E-5, 3.4884047E-6, 1.4254799E-6, 2.405148E-7, 4.7261864E-7, 2.196253E-6, 1.0075196E-5, 1.17146865E-5, 1.1914581E-6, -7.116492E-4, -8.497498E-5, -3.383119E-5, -5.838442E-6, -1.3721808E-5, -5.4538556E-5, -2.735177E-4, -2.1853801E-4, -2.6688473E-5, -0.001062091, -1.3133435E-4, -2.1375122E-8, 0.0, -6.1654114E-6, -5.0222326E-7, -9.1924076E-4, 0.0, -4.8267816E-6, -2.528025E-4, -9.114139E-6, -1.495638E-7, -7.779993E-8, -7.1044246E-7, -1.811234E-17, -2.4190293E-4, -9.9167124E-8, -7.4847895E-7, -7.377899E-13, -6.6965036E-15, 0.0, 0.0, -2.0125805E-16, -9.119635E-18, -7.3088296E-13, 0.0, -1.04134834E-19, -4.621583E-5, -1.080174E-5, -2.6939452E-7, -6.979527E-8, -2.0262767E-6, -3.6681527E-7, -3.125121E-5, -3.121177E-7, -1.1184846E-6, 
511.84964, -0.0022133514, -2.2604306E-4, -3.1190713E-5, -5.9616314E-6, -2.1259497E-5, -5.0681858E-5, -0.0016477517, -1.9889987E-4, -3.156301E-5, 3.671722E-5, 4.1964013E-6, 1.7269438E-6, 3.0121942E-7, 5.4719226E-7, 2.6226971E-6, 9.171755E-6, 1.6623235E-5, 1.5277737E-6, -3.0753313E-11, -6.83999E-14, -6.775246E-16, -6.6322196E-18, -2.678297E-15, -1.0922234E-15, -2.949796E-11, -2.505423E-18, -1.1824965E-12, 3.073392E-5, 3.4996824E-6, 1.4254522E-6, 2.370962E-7, 4.77252E-7, 2.1673043E-6, 1.0128602E-5, 1.1608842E-5, 1.1896897E-6, -7.107542E-4, -8.479275E-5, -3.378419E-5, -5.8294845E-6, -1.3704617E-5, -5.446278E-5, -2.7357132E-4, -2.1796316E-4, -2.6645876E-5, -0.0011971605, -1.2954768E-4, -1.5704371E-8, 0.0, -5.8890855E-6, -5.5667124E-7, -0.0010561979, 0.0, -4.9534056E-6, -3.140451E-4, -8.536146E-6, -1.1491783E-7, -7.7266506E-8, -5.602655E-7, -7.5282635E-8, -3.0303517E-4, -1.98753E-7, -1.4473183E-6, -8.922579E-6, -2.2613245E-15, -6.1975634E-17, -5.083318E-7, -2.4196926E-17, 0.0, -1.6210378E-12, -8.414245E-6, -1.2357681E-20, -4.9919945E-5, -1.08625945E-5, -4.2829802E-7, -8.486435E-8, -2.1299727E-6, -3.7711968E-7, -3.4247445E-5, -5.557804E-7, -1.2338713E-6, 
515.2542, -0.0020197933, -2.2367018E-4, -3.0843858E-5, -5.2954133E-6, -2.1535214E-5, -5.022689E-5, -0.0014690696, -1.8916513E-4, -2.9987325E-5, 3.7540347E-5, 4.2670795E-6, 1.7552035E-6, 3.392878E-7, 5.380607E-7, 2.70462E-6, 9.55239E-6, 1.6877986E-5, 1.5057203E-6, -2.361782E-11, -5.243001E-14, -5.2764176E-16, -5.0476935E-18, -1.85852E-15, -8.505997E-16, -2.2752132E-11, -1.9085152E-18, -8.100125E-13, 3.0871317E-5, 3.4840461E-6, 1.4389163E-6, 2.450556E-7, 4.862152E-7, 2.1820756E-6, 1.0132568E-5, 1.1708604E-5, 1.193835E-6, -7.081439E-4, -8.4508E-5, -3.3661556E-5, -5.8072187E-6, -1.3658803E-5, -5.4265063E-5, -2.725998E-4, -2.1709788E-4, -2.6545555E-5, -0.0010685762, -1.2734998E-4, -2.5049145E-9, 0.0, -5.455649E-6, -5.546447E-7, -9.3090476E-4, 0.0, -4.308797E-6, -2.6124297E-4, -8.439913E-6, -1.1872557E-7, 0.0, -8.431875E-7, -7.923208E-18, -2.5128992E-4, -6.55975E-8, -4.856489E-7, -2.9543435E-6, -1.7580261E-15, 0.0, 0.0, -3.8113376E-17, -1.9667884E-18, -2.9543435E-6, 0.0, -9.314237E-18, -4.728771E-5, -1.1123426E-5, -2.5519074E-7, -7.253817E-8, -2.6018492E-6, -2.9387172E-7, -3.100571E-5, -5.882454E-7, -1.3468772E-6, 
528.36865, -0.0022029683, -2.2959014E-4, -3.09106E-5, -5.4011193E-6, -2.1215494E-5, -5.6078083E-5, -0.0016402239, -1.8942235E-4, -3.0126861E-5, 3.749058E-5, 4.221268E-6, 1.794207E-6, 3.4269723E-7, 5.467328E-7, 2.6474381E-6, 9.536362E-6, 1.6835304E-5, 1.5665719E-6, -2.379085E-11, -4.825701E-14, -5.3259626E-16, -5.0608473E-18, -1.7116445E-15, -8.5858674E-16, -2.2944447E-11, -1.8872128E-18, -7.950339E-13, 3.085218E-5, 3.5122896E-6, 1.4024241E-6, 2.2713745E-7, 4.840252E-7, 2.1979542E-6, 1.0162312E-5, 1.16790925E-5, 1.1869475E-6, -7.081799E-4, -8.4508305E-5, -3.3666132E-5, -5.8080714E-6, -1.3662223E-5, -5.4272474E-5, -2.7264422E-4, -2.1707E-4, -2.6548458E-5, -0.0011999923, -1.3229271E-4, -5.3714966E-9, 0.0, -5.12915E-6, -5.703386E-7, -0.001057255, 0.0, -4.739721E-6, -3.0663857E-4, -8.999652E-6, -1.522004E-7, -7.682032E-8, -8.457084E-7, -7.49135E-8, -2.956329E-4, -4.1715694E-7, -4.3923058E-7, -5.3613403E-6, -1.799426E-15, -5.34604E-18, 0.0, -1.0845833E-16, -5.3613385E-6, -1.6412597E-12, -1.6079656E-20, -3.6765991E-19, -5.1139014E-5, -1.1523036E-5, -2.8352864E-7, -8.606218E-8, -2.60917E-6, -6.4440616E-7, -3.4390243E-5, -4.4959737E-7, -1.1529727E-6, 
542.2951, -0.0020487823, -2.2740453E-4, -3.0735308E-5, -5.3857207E-6, -2.1127365E-5, -4.9953174E-5, -0.0014961663, -1.876182E-4, -3.0392031E-5, 3.786404E-5, 4.3001482E-6, 1.8163053E-6, 3.3541977E-7, 5.386611E-7, 2.6922314E-6, 9.6182775E-6, 1.7010736E-5, 1.5522601E-6, -1.8581513E-11, -3.961133E-14, -3.8389937E-16, -3.6045806E-18, -1.4450076E-15, -6.188759E-16, -1.7792365E-11, -1.2691678E-18, -7.470843E-13, 3.1008876E-5, 3.4797529E-6, 1.4347364E-6, 2.3534982E-7, 4.774182E-7, 2.1989456E-6, 1.0222367E-5, 1.1759008E-5, 1.2012983E-6, -7.0503436E-4, -8.417281E-5, -3.350619E-5, -5.779885E-6, -1.360619E-5, -5.4014592E-5, -2.717087E-4, -2.1581851E-4, -2.642751E-5, -0.0010862065, -1.3061851E-4, -1.5587373E-8, 0.0, -5.4355387E-6, -4.807861E-7, -9.451683E-4, 0.0, -4.487769E-6, -2.793302E-4, -8.565869E-6, -1.3622508E-7, -7.680727E-8, -6.878121E-7, -4.9026408E-8, -2.6893415E-4, -2.346106E-7, -6.457061E-7, -4.8661065E-7, -4.8660957E-7, -5.8982932E-18, 0.0, -8.177253E-18, -5.794863E-20, -1.0316425E-12, 0.0, -9.565564E-20, -4.6597845E-5, -1.1340619E-5, -3.2834913E-7, -9.979761E-8, -2.4139051E-6, -2.9995093E-7, -3.0195797E-5, -3.3482075E-7, -1.5846074E-6, 
545.13184, -0.0021763416, -2.506233E-4, -3.076641E-5, -5.3695103E-6, -2.7015707E-5, -4.9930477E-5, -0.0015938431, -1.86724E-4, -3.2068732E-5, 3.794563E-5, 4.356923E-6, 1.8055393E-6, 3.237998E-7, 5.626848E-7, 2.6564624E-6, 9.580536E-6, 1.7080696E-5, 1.5789848E-6, -1.8620588E-11, -3.6038392E-14, -3.4712265E-16, -3.230755E-18, -1.3717725E-15, -5.595889E-16, -1.7641175E-11, -1.0724861E-18, -9.410929E-13, 3.0993204E-5, 3.5546923E-6, 1.4170806E-6, 2.3404304E-7, 4.896305E-7, 2.1915776E-6, 1.015806E-5, 1.1750824E-5, 1.1972954E-6, -7.041122E-4, -8.403885E-5, -3.345715E-5, -5.770985E-6, -1.3592152E-5, -5.3935564E-5, -2.7163955E-4, -2.152892E-4, -2.6388752E-5, -0.0011766742, -1.3355515E-4, -4.1644017E-9, 0.0, -5.9177055E-6, -5.5059456E-7, -0.0010311311, 0.0, -5.5155556E-6, -2.8740292E-4, -8.3990235E-6, -9.182784E-8, -7.624117E-8, -8.654113E-7, -2.219729E-8, -2.7658787E-4, -6.511703E-8, -1.2952154E-6, -2.6977996E-5, -2.2069155E-5, 0.0, 0.0, -4.908839E-6, -1.2732814E-18, -1.7867539E-12, -2.4260525E-19, 0.0, -5.011269E-5, -1.0472739E-5, -4.3588656E-7, -8.012706E-8, -2.783916E-6, -2.7016503E-7, -3.4223154E-5, -2.0121868E-7, -1.6454863E-6, 
548.0416, -0.0020180782, -2.1784658E-4, -3.3184166E-5, -5.2497644E-6, -2.0873347E-5, -5.595533E-5, -0.0014693628, -1.8566608E-4, -2.9940118E-5, 3.855377E-5, 4.383146E-6, 1.8810365E-6, 3.311803E-7, 5.4591084E-7, 2.730013E-6, 9.870475E-6, 1.7248374E-5, 1.5636356E-6, -1.5136661E-11, -2.683342E-14, -2.8423175E-16, -2.6436438E-18, -9.908587E-16, -4.58204E-16, -1.44810205E-11, -8.6450874E-19, -6.2707077E-13, 3.1111344E-5, 3.5267792E-6, 1.4533548E-6, 2.4545028E-7, 4.7235613E-7, 2.1799976E-6, 1.020536E-5, 1.1832768E-5, 1.1952787E-6, -7.020045E-4, -8.3749044E-5, -3.3360015E-5, -5.7543634E-6, -1.3546934E-5, -5.3778964E-5, -2.7088865E-4, -2.1461835E-4, -2.6308117E-5, -0.0010580925, -1.2212523E-4, -1.3210711E-8, 0.0, -5.0170465E-6, -4.9495276E-7, -9.2607894E-4, 0.0, -4.3631917E-6, -2.6985377E-4, -8.380668E-6, -1.17252895E-7, -3.800123E-8, -5.4595756E-7, -1.0852967E-7, -2.60036E-4, -3.2466886E-8, -5.948977E-7, -8.954862E-6, -8.61461E-16, -2.801319E-6, 0.0, -4.1848833E-18, -6.1535416E-6, -1.3562767E-12, 0.0, -1.5235113E-17, -4.8837697E-5, -1.1501559E-5, -2.26756E-7, -3.403001E-8, -2.7816752E-6, -3.293499E-7, -3.2435106E-5, -9.639453E-8, -1.4328257E-6, 
577.1393, -0.0021619878, -2.2587828E-4, -3.0519812E-5, -5.326089E-6, -2.1079459E-5, -5.0148523E-5, -0.0016128657, -1.8592547E-4, -3.0244477E-5, 3.843294E-5, 4.3955215E-6, 1.8197189E-6, 3.633046E-7, 5.2556857E-7, 2.723745E-6, 9.799341E-6, 1.7227261E-5, 1.5784778E-6, -1.5459672E-11, -2.5446349E-14, -2.9032462E-16, -2.7089673E-18, -9.413195E-16, -4.6802626E-16, -1.4834948E-11, -8.702653E-19, -5.97573E-13, 3.0997846E-5, 3.5102655E-6, 1.4174442E-6, 2.397609E-7, 4.765114E-7, 2.1981027E-6, 1.0207341E-5, 1.1749035E-5, 1.1993835E-6, -7.0219714E-4, -8.3782215E-5, -3.3370325E-5, -5.756493E-6, -1.3552838E-5, -5.3795575E-5, -2.7098393E-4, -2.1464015E-4, -2.6315593E-5, -0.0011747812, -1.2865644E-4, -3.810146E-9, 0.0, -5.0425224E-6, -5.549356E-7, -0.0010360016, 0.0, -4.521904E-6, -3.0239788E-4, -8.560885E-6, -1.222557E-7, -8.678128E-8, -8.6229164E-7, -2.2131307E-8, -2.918029E-4, -6.4833934E-8, -8.7581446E-7, -1.3871853E-6, -1.3871849E-6, -1.2275547E-17, 0.0, -1.2689822E-17, -7.107276E-20, -4.683866E-13, 0.0, -2.4729238E-20, -5.0655042E-5, -1.139734E-5, -2.6058322E-7, -8.58804E-8, -2.623889E-6, -6.9772324E-7, -3.4083834E-5, -1.9676963E-7, -1.3090263E-6, 
579.4382, -0.0021856632, -2.3191051E-4, -3.0419149E-5, -1.1663779E-5, -2.1475762E-5, -6.0222326E-5, -0.0016144029, -1.8497478E-4, -3.0594027E-5, 3.8546415E-5, 4.4550247E-6, 1.8556407E-6, 3.698385E-7, 5.4553664E-7, 2.7323547E-6, 9.693052E-6, 1.7304963E-5, 1.5900076E-6, -1.5599078E-11, -2.6378878E-14, -2.347379E-16, -2.224143E-18, -9.476322E-16, -3.7841586E-16, -1.4280306E-11, -6.25013E-19, -1.2908279E-12, 3.1024843E-5, 3.551833E-6, 1.4200222E-6, 2.4289122E-7, 4.808911E-7, 2.1895996E-6, 1.01718615E-5, 1.1763567E-5, 1.2041776E-6, -7.00547E-4, -8.363349E-5, -3.3267304E-5, -5.739955E-6, -1.3527682E-5, -5.3629497E-5, -2.709087E-4, -2.1359493E-4, -2.624544E-5, -0.0011872057, -1.3492646E-4, -5.7444196E-9, 0.0, -5.369637E-6, -4.9166476E-7, -0.0010414608, 0.0, -4.951453E-6, -2.960924E-4, -8.906055E-6, -9.381995E-8, -3.7974853E-8, -7.6350756E-7, -9.6577665E-8, -2.85367E-4, -1.9231989E-7, -6.3513954E-7, -1.7118648E-5, -2.012967E-15, -3.50788E-18, -6.450565E-6, -4.1701454E-18, -1.0668081E-5, -1.734053E-12, 0.0, -2.273278E-18, -5.4270662E-5, -1.2451356E-5, -3.279419E-7, -4.801348E-8, -2.841364E-6, -2.584642E-7, -3.653129E-5, -2.56055E-7, -1.5561808E-6, 
581.85986, -0.0020307652, -2.2683947E-4, -3.0310923E-5, -5.2512305E-6, -2.117101E-5, -5.0938717E-5, -0.0014813466, -1.8391231E-4, -3.099515E-5, 3.898183E-5, 4.494847E-6, 1.8585157E-6, 3.5362922E-7, 5.6692727E-7, 2.7594808E-6, 9.87026E-6, 1.747809E-5, 1.6000797E-6, -1.25053145E-11, -2.066916E-14, -1.9256974E-16, -1.7673853E-18, -6.8964226E-16, -3.1043758E-16, -1.16329515E-11, -5.035468E-19, -8.5050033E-13, 3.1103853E-5, 3.5569083E-6, 1.4367391E-6, 2.3879008E-7, 4.856273E-7, 2.2261697E-6, 1.01943515E-5, 1.1760187E-5, 1.2050776E-6, -6.985002E-4, -8.339562E-5, -3.3171626E-5, -5.7180264E-6, -1.3492038E-5, -5.347529E-5, -2.7014382E-4, -2.1293489E-4, -2.6168873E-5, -0.0010804378, -1.2860859E-4, -3.8970276E-9, 0.0, -5.117701E-6, -5.063215E-7, -9.4164873E-4, 0.0, -4.5525157E-6, -2.6981634E-4, -8.45747E-6, -1.1617521E-7, -7.543322E-8, -7.485893E-7, -1.276289E-18, -2.5894286E-4, -3.235302E-8, -1.4434873E-6, -4.4712183E-6, -2.8990619E-6, -1.1417652E-17, 0.0, -1.3852662E-17, -1.5721558E-6, -7.602643E-13, 0.0, -1.2397917E-19, -4.7625414E-5, -1.1530463E-5, -3.1447618E-7, -5.0190064E-8, -2.8652348E-6, -3.7060062E-7, -3.067567E-5, -1.833577E-7, -1.6354244E-6, 
606.07697, -0.0021542532, -2.2908619E-4, -3.0294736E-5, -5.2585992E-6, -2.1454238E-5, -4.959257E-5, -0.001604193, -1.8376875E-4, -3.060522E-5, 3.950412E-5, 4.489968E-6, 1.8566636E-6, 3.641208E-7, 5.450597E-7, 2.8074282E-6, 9.991371E-6, 1.7825168E-5, 1.6243374E-6, -1.257019E-11, -1.9369533E-14, -1.9552688E-16, -1.7160575E-18, -6.552406E-16, -3.1520465E-16, -1.1852188E-11, -5.0517786E-19, -6.9746433E-13, 3.113394E-5, 3.4623824E-6, 1.4370095E-6, 2.3433446E-7, 4.790263E-7, 2.2226998E-6, 1.02324875E-5, 1.1863641E-5, 1.2023565E-6, -6.986055E-4, -8.340195E-5, -3.3178985E-5, -5.7182892E-6, -1.3497057E-5, -5.3487132E-5, -2.7020322E-4, -2.1294643E-4, -2.6172467E-5, -0.0011754206, -1.3293275E-4, -5.3851568E-9, 0.0, -5.167408E-6, -5.229201E-7, -0.0010318222, 0.0, -4.9699456E-6, -2.97261E-4, -8.996286E-6, -9.362756E-8, -7.545145E-8, -8.5879185E-7, -1.5982211E-18, -2.8660925E-4, -6.458371E-8, -5.6302E-7, -3.9945558E-8, -3.9944872E-8, 0.0, 0.0, -2.622957E-18, -8.5975014E-20, -6.842037E-13, 0.0, -2.9067112E-18, -5.35643E-5, -1.1667575E-5, -3.1041066E-7, -6.331393E-8, -2.9550672E-6, -6.126427E-7, -3.578225E-5, -4.4656272E-7, -1.7264804E-6, 
607.1968, -0.0021886483, -2.3104857E-4, -3.3067216E-5, -5.2010514E-6, -2.6732145E-5, -4.9321803E-5, -0.0016240783, -1.8288416E-4, -3.6315203E-5, 3.9572835E-5, 4.5690713E-6, 1.8796264E-6, 3.4275465E-7, 5.689394E-7, 2.8417455E-6, 1.0066408E-5, 1.7719707E-5, 1.5845843E-6, -1.269061E-11, -1.9141356E-14, -1.655186E-16, -1.4619125E-18, -6.510495E-16, -2.668289E-16, -1.16914395E-11, -3.9117612E-19, -9.789439E-13, 3.12063E-5, 3.5325252E-6, 1.4377908E-6, 2.3544665E-7, 4.8023196E-7, 2.2398135E-6, 1.020312E-5, 1.1871125E-5, 1.2062429E-6, -6.973116E-4, -8.327623E-5, -3.309868E-5, -5.7049674E-6, -1.3474581E-5, -5.3357693E-5, -2.7013742E-4, -2.1214789E-4, -2.6114152E-5, -0.0011882272, -1.3448234E-4, -2.8828007E-8, 0.0, -5.311236E-6, -4.929601E-7, -0.0010430028, 0.0, -4.909014E-6, -3.0606097E-4, -9.1440315E-6, -1.1294902E-7, -3.7729503E-8, -9.24407E-7, -4.914885E-18, -2.9531546E-4, -6.3959405E-8, -4.624578E-7, -1.3168211E-5, -1.0915683E-15, -2.8112008E-6, 0.0, -4.718781E-6, -1.6224805E-20, -6.778131E-13, 0.0, -5.638229E-6, -5.465965E-5, -1.2247583E-5, -3.3297172E-7, -3.6555686E-8, -3.35231E-6, -5.5270607E-7, -3.5892168E-5, -2.6317562E-7, -1.9821773E-6, 
608.355, -0.0020505136, -2.2365407E-4, -3.012863E-5, -5.2168057E-6, -2.1501057E-5, -4.899334E-5, -0.0015087216, -1.819271E-4, -3.037113E-5, 3.9768613E-5, 4.559017E-6, 1.9103302E-6, 3.6774503E-7, 5.671232E-7, 2.8014736E-6, 9.797598E-6, 1.8140778E-5, 1.6245468E-6, -1.0534751E-11, -1.5376362E-14, -1.4168169E-16, -1.2522925E-18, -4.897407E-16, -2.284021E-16, -9.834143E-12, -3.3181694E-19, -6.843696E-13, 3.1321288E-5, 3.5656844E-6, 1.422594E-6, 2.3707985E-7, 4.740341E-7, 2.2270156E-6, 1.026102E-5, 1.1926993E-5, 1.2068691E-6, -6.9568644E-4, -8.308822E-5, -3.3023898E-5, -5.6923504E-6, -1.3443123E-5, -5.323713E-5, -2.695052E-4, -2.1164672E-4, -2.6049844E-5, -0.0011002877, -1.2813555E-4, -4.3807864E-9, 0.0, -5.1370193E-6, -4.7932417E-7, -9.6177123E-4, 0.0, -4.7600797E-6, -2.7470078E-4, -8.4461035E-6, -1.2181101E-7, -3.750296E-8, -8.9130674E-7, -1.8986854E-18, -2.6427212E-4, -2.101409E-7, -7.218144E-7, -6.0171497E-13, -1.2456122E-15, -5.9473215E-18, 0.0, -6.165559E-18, -5.2120733E-19, -6.0045214E-13, 0.0, -4.5900935E-18, -5.092881E-5, -1.210891E-5, -3.1146493E-7, -9.177773E-8, -3.0707665E-6, -3.0537964E-7, -3.3231718E-5, -1.3798578E-7, -1.6708069E-6, 
